Time,Fitness,Age,Gen,Childs,FoodEaten,PoisonEaten,MaxVel_MaxHP,FoodAttraction,PoisonAttraction,FoodDistance,PoisonDistance,MaxSteerForce,DirAngleMult
8656,2.865658737533136,8.212000000000007,0,0,0,0,0.5579336280317979,0.4687687510906643,0.006756006335106646,0.4739797452147265,0.6005069692448481,0.48993137492369154,0.18046513164750788
9081,3.260828115678594,8.63300000000001,0,0,1,0,0.6499917292497518,0.8306832222033846,0.30203647324721505,0.647647520826378,0.19300473471692536,0.5028580679173752,0.4922505925702457
9115,2.9439769020833046,8.66700000000001,0,0,0,0,0.5222248420225897,0.03161116593519753,0.47023913334095224,0.7158917116295076,0.668731168963575,0.9983580097172456,0.5081615889256582
9376,2.9874738492579334,8.925000000000013,0,0,0,0,0.5016221632070132,0.3023632496936206,0.29874269064204395,0.907637720228458,0.2272695204585835,0.7272738026973959,0.5354897600183485
9419,2.9949958263743897,8.970000000000013,0,0,0,0,0.4990605269893489,0.52473689789957,0.21100345705995482,0.707307683500942,0.8604200892683961,0.7178470697465814,0.8359085273501632
9904,3.0753861546153862,9.458000000000013,0,0,0,0,0.46290313972885533,0.8717858433256216,0.07965146782502786,0.9584862158992411,0.22225712122262453,0.03617685974639373,0.8968253943934732
9943,3.080746662742656,9.491000000000012,0,0,0,0,0.46034902786990795,0.29505129209579994,0.91890363801239,0.9027401961885423,0.22635415862657937,0.6696469010074404,0.47612169656683223
10095,3.2632805579661723,9.649000000000013,0,0,1,1,0.4235641556160392,0.8058934581538494,0.20502080465876982,0.8326549249101343,0.4636353368895233,0.9155624733148388,0.28983982833862343
10201,3.1237797617629854,9.758000000000013,0,0,0,0,0.4377109198841188,0.6210199462779885,0.15469998385506312,0.07601276362629017,0.8267873725134325,0.2095828438806865,0.3752967554850256
10201,3.428994021575426,9.758000000000013,0,0,1,0,0.5628180713025371,0.775959619291757,0.7185795702871189,0.8956681845043857,0.06221803557888883,0.057167512129777,0.8739973774496917
10270,3.978064856183219,9.825000000000014,0,0,4,2,0.282541934239923,0.8753368766687676,0.5214559262377692,0.7155570071760091,0.8282665739566493,0.3583579836029568,0.9260854858129812
10605,3.187632350193481,10.161000000000016,0,0,0,0,0.4075568219778952,0.4055808607556417,0.4768980290402628,0.39455445006019985,0.8300167654857274,0.02624036546819397,0.2405222006046751
10775,3.5112675773856963,10.329000000000017,0,0,1,0,0.5194771123379276,0.9877191450694006,0.6057184128924747,0.6527119879529805,0.16741292464073676,0.18343446251492324,0.07715661379038341
10842,3.0654526582545714,10.397000000000018,0,0,0,1,0.06568813290715714,0.39710931487671763,0.6482291796033541,0.11249563297996545,0.809621060576763,0.4462970094604257,0.712297304143913
11044,3.820863776687154,10.59900000000002,0,0,2,0,0.6248127162651231,0.516614924978466,0.35787786239996944,0.9742600022523064,0.2638800906235842,0.6885143876380253,0.2404837790166462
11181,3.276125760711884,10.73300000000002,0,0,0,0,0.3637029574983248,0.3015527082199948,0.22676116179793648,0.7363770539270634,0.8627707955718756,0.9827539849337091,0.1913026976492116
11347,3.3016662460036783,10.901000000000021,0,0,0,0,0.35120099425445384,0.4898829596097485,0.30846431652051454,0.08608116851264391,0.011126432739135828,0.6177538438909252,0.4592670682880221
12286,3.441511295928001,11.84400000000003,0,0,0,0,0.2783486171630629,0.20298701146986975,0.0819463129876713,0.5920173196170669,0.20528064636807353,0.14789788216484856,0.07629737486260335
12721,4.03472427806412,12.27900000000003,0,0,2,0,0.4948886396346258,0.6881218006243489,0.47756753475466807,0.18775332859725335,0.07112196594153908,0.07831789310079995,0.24134988055288853
12824,3.792097045171712,12.380000000000031,0,0,1,0,0.3614125645314159,0.813518952223288,0.0816364505670546,0.3215887746227173,0.44066308743986593,0.25027317723434706,0.9316348900885162
13089,3.556262082580533,12.64700000000003,0,0,0,0,0.21678968059668646,0.4983013448306889,0.01658623924435987,0.52875668943088,0.5798432958772753,0.5674810982106542,0.08739759440552497
13123,3.5610391741737453,12.681000000000031,0,0,0,0,0.21287380094431363,0.009147140641057039,0.0186379538821283,0.843986398789581,0.38480800727994524,0.5816166733125627,0.14149667339568195
13362,4.6815595692034115,12.917000000000034,0,0,5,1,0.49573967641048533,0.8948555830958065,0.49727203900897676,0.4527226475661057,0.49660672921972926,0.8823998866662284,6.603766442803138e-05
13626,4.264270160297074,13.184000000000033,0,0,3,1,0.36435083630045584,0.6120853340585742,0.6873479760111213,0.4052763113169101,0.8193464591287112,0.2158265715554296,0.03329268249335737
13660,4.14933729648483,13.217000000000033,0,0,3,2,0.024448737361685735,0.9878789388875643,0.9598890963078471,0.19235787610326527,0.40437037369941997,0.04921496394634872,0.2843936748565482
13893,3.6675604971152187,13.451000000000029,0,0,0,0,0.1538772864321909,0.16226916344329423,0.4945474136692971,0.2680281874819749,0.6145164585396333,0.9539541908399808,0.1615367888421292
14431,4.581375339349531,13.989000000000033,0,0,4,1,0.3873664143975786,0.5668337488760062,0.9395020182846353,0.8878695850716259,0.05582958390838755,0.45558620369213476,0.36289675659066045
14697,5.025534797412115,14.256000000000032,0,0,6,1,0.6382420889598145,0.6884643713393488,0.5771517450129074,0.9330782963450109,0.4401685174304526,0.8555170647104079,0.22152881181623418
15033,4.857159663836472,14.592000000000034,0,0,5,1,0.48059931953838964,0.8450337905649733,0.5646351163429767,0.9913710434015468,0.5630579934094586,0.16803645026750147,0.029439335328282024
15066,3.8242646351945933,14.625000000000034,0,0,0,0,0.06334553407201449,0.7057920302280415,0.23656122821531256,0.06112617568730827,0.7547807949862972,0.5681503548164141,0.31359655046506973
15400,4.578100042594093,14.959000000000033,0,0,3,0,0.4137865396050797,0.7954392835915407,0.44690481395811976,0.17589400017943457,0.8922223888481419,0.7060596466963104,0.49574789600936453
15603,3.8937128810429815,15.161000000000035,0,0,0,0,0.02371565401428455,0.39328854480319286,0.41861109030729593,0.881978606596362,0.42422485916475305,0.12894063624095553,0.6695420390053188
16345,4.680064102125102,15.903000000000038,0,0,3,0,0.3408102309847816,0.5560999674800448,0.03301311160446596,0.6365230179905318,0.3044912048283196,0.5979455029011765,0.49683817388546747
16412,4.4688924802460885,15.97100000000004,0,0,2,0,0.20381148356253853,0.6301980756489374,0.3391045469464008,0.7305900996948279,0.9744064032050033,0.9214934591995153,0.24191293179418227
17251,4.3371649726520705,16.811000000000035,0,0,1,0,0.021921569755049775,0.9607961615104418,0.1293102355493556,0.48674370149580215,0.6284394214915372,0.320705041290142,0.6440800714205946
17889,5.0446010744160965,17.448000000000036,0,0,5,2,0.07681711951709147,0.6728988365075029,0.44778681069897597,0.35599804744458496,0.012016625318396201,0.49431304728045544,0.4070692361608911
21276,5.369823088333547,20.835000000000036,0,0,4,0,0.08795602285666926,0.6423494266325964,0.023401217148419362,0.6947328101422764,0.8302770579810517,0.4535062961582006,0.6689313112388315
22113,5.802757964968041,21.67200000000004,0,0,6,0,0.27163153887530556,0.847627167706322,0.2521240210827773,0.7640242506160333,0.0669046674830831,0.23699097768749422,0.08635817006362922
26192,6.461578754453125,25.752,0,1,8,0,0.2099088977832092,0.6930196805055683,0.04385377826397663,0.5684541358747234,0.8629615070623171,0.7965536427223401,0.14672503607239917
32208,7.467797533409699,31.76799999999998,0,1,12,0,0.24726055203813913,0.8299010421207693,0.1074499948428056,0.3795431964229147,0.4215382195619013,0.9882666623538886,0.6593441062439448
36924,3.456732561249138,11.949000000000026,1,1,0,0,0.270501467550514,0.6930196805055683,0.04385377826397663,0.5684541358747234,0.8629615070623171,0.7965536427223401,0.14672503607239917
38969,1.5023315213360846,3.2569999999999943,0,0,0,1,0.7324037865457954,0.7017684756937035,0.45985559557186284,0.761979576768393,0.5740789595067709,0.13685361812927077,0.9475233072853511
41249,3.4972846609905814,12.231000000000005,1,0,0,0,0.24726055203813913,0.8299010421207693,0.1074499948428056,0.3795431964229147,0.4215382195619013,1,0.6593441062439448
48711,4.461838186218773,13.908000000000033,2,0,3,0,0.270501467550514,0.6930196805055683,0.04385377826397663,0.5684541358747234,0.8629615070623171,0.7965536427223401,0.14672503607239917
49797,0.2720294101747094,1.0740000000000003,0,0,0,1,0.8707030466625809,0.6766744944136307,0.6036621003428743,0.7496943524664771,0.03053775168962014,0.8138558874543351,0.5957896365314399
50421,0.8378544026261363,1.7019999999999997,0,0,0,1,0.961183966660516,0.8627587537318449,0.03445393108734707,0.7822640713138747,0.2168626092356617,0.9738487075276473,0.2822122475861466
50464,0.0,1.7429999999999997,0,0,0,2,0.4415983161153286,0.7461183704097535,0.8344787922564272,0.704471110375731,0.35990378489508057,0.72261966884181,0.23577504001787608
50767,0.20736441353327542,2.0429999999999993,0,0,0,2,0.5364073249370118,0.11682010338931503,0.9028583255807884,0.4324479581024192,0.5369361982959227,0.8968900029223573,0.9993282019295209
50817,1.7581240001774616,2.0909999999999993,0,0,2,3,0.056429766615874066,0.6717104274172155,0.9925166184585552,0.49759870692188557,0.33371841008581227,0.8551424075307151,0.14573996246718834
51316,0.7700649323271382,2.593,0,0,0,2,0.38076423409005444,0.372531100416825,0.9745889049724459,0.606048183951537,0.1293257437056503,0.7406153394743722,0.2241773731658835
51316,1.6102794788483148,2.593,0,0,0,0,0.9899360698717404,0.18883636285187488,0.17180954065428522,0.22621803946494168,0.11469193495586194,0.44511235090354817,0.8748821916620687
51481,0.0,2.758,0,0,0,3,0.0030202584166120205,0.3524368176867736,0.7173461914586563,0.9018982106535913,0.29407367744004476,0.5679541618474797,0.8657280481181825
51818,1.759261208575918,3.0949999999999998,0,0,0,0,0.9508648404334207,0.27098641006561264,0.39780821826901647,0.6732405853156694,0.5230119053261614,0.42945472226057857,0.3728814229223548
51871,1.0723805294763609,3.15,0,0,0,2,0.29541721050152847,0.6410930693814143,0.9606366807867948,0.7498903290460519,0.9574547394234966,0.34871055668846207,0.8805773877740766
51974,1.803052966498766,3.251,0,0,0,0,0.9388838697190852,0.03583681550997131,0.6550472021646733,0.847025340812444,0.8472483925855311,0.4665596052494412,0.4627588880757688
52018,1.8160396471443017,3.298,0,0,0,0,0.9350472649285262,0.29288467357522974,0.7175535846984866,0.14685801507845064,0.08986812313482351,0.061080278642661745,0.32520731415318094
52064,1.5300326793895613,3.341,0,0,0,1,0.6068382317094817,0.6939356882396702,0.5242145298952549,0.9269031137621373,0.4149840971966833,0.3578902382977073,0.6363966148457594
52104,1.83983694929741,3.3850000000000002,0,0,0,0,0.9299981923503012,0.5411565856218693,0.357643188868642,0.15121041776346933,0.942439093100516,0.012734676007833956,0.8932545185259635
52540,0.9049861877399011,3.8189999999999995,0,0,0,3,0.18843710536681124,0.12216661685219454,0.6436327160584141,0.06280233975773863,0.2049281967430051,0.45787955761757526,0.9067638872849495
52540,1.954226189569672,3.8189999999999995,0,0,0,0,0.8955676069486194,0.8650927014830914,0.17451614243069813,0.694267094666522,0.7221045387051588,0.35679315049417804,0.10049058886342488
52540,1.954226189569672,3.8189999999999995,0,0,0,0,0.8948823204724331,0.339679085172767,0.10619815555551892,0.22886882170508738,0.7570467758126658,0.02165045946034183,0.8118981903331507
52540,1.9542261895696718,3.8189999999999995,0,0,1,2,0.39714779897461094,0.8668875757402104,0.5576833728740354,0.08509189514782645,0.738598672750764,0.46211082602726883,0.5906072947790039
52803,2.0211382931407735,4.084999999999999,0,0,0,0,0.8762127285284136,0.5742642321830992,0.12900137590625438,0.9968222106036831,0.8353025582502173,0.7567230582623393,0.9413399644185101
52803,2.0211382931407735,4.084999999999999,0,0,0,0,0.8738225431990015,0.8471006353428034,0.19490532125937365,0.3197027835780484,0.9444459197463041,0.5377783148121187,0.6933418860931505
52860,1.7708754896942922,4.135999999999999,0,0,0,1,0.6706408390732241,0.4149446161853271,0.7356638365455773,0.7372498649334579,0.9038915614385684,0.9463408073277094,0.6442486952736471
52916,2.045971651807522,4.185999999999999,0,0,0,0,0.8662844996082045,0.6558882054240261,0.08241950611475102,0.770931388572066,0.40976922964836415,0.23999950987121177,0.8784270758946325
52999,1.810524785801067,4.278,0,0,0,1,0.5349384031664153,0.5998502533290653,0.8431388483632746,0.42354325573906415,0.5521014316289201,0.1151000349313952,0.8452369763958371
53185,2.335165946993918,4.453,0,0,1,1,0.646246043995942,0.04153198640791167,0.5643685156552615,0.28667625134976416,0.6308150487455153,0.13799936277321523,0.05469999600576181
53252,1.235313725334581,4.526000000000001,0,0,0,3,0.11280315972897681,0.49558399475206105,0.8600142795520705,0.4048992289315282,0.28827407804982264,0.16930341791493098,0.17721814111241363
53252,2.5546036874630866,4.526000000000001,0,0,1,0,0.9660172269085833,0.8970960299536194,0.5990000165437929,0.5584634941409328,0.7468007583496215,0.23811983637069067,0.9340198723898415
53320,3.0966110508102243,4.589,0,0,3,1,0.8565040753404661,0.8436684253066894,0.5884644800033351,0.9268171066443197,0.16844286415237075,0.28873447855774403,0.07206074847207533
53320,2.1421951358361357,4.589,0,0,0,0,0.8391966013915143,0.46217430947520743,0.815922012397759,0.876059050335343,0.9490913997102233,0.07781111494987714,0.685307215769542
53320,1.6090369790654286,4.589,0,0,0,2,0.3385799992834131,0.4927743009093627,0.5155283627322197,0.4240704998929473,0.4934967315927712,0.2755715137216599,0.8801500007098354
53320,1.8944656238633628,4.589,0,0,0,1,0.5910949291702522,0.7120364146470826,0.7914946814478312,0.7967982501632497,0.7298923216661938,0.5944937802936369,0.21969855911460223
53488,2.178761115863784,4.747000000000001,0,0,0,0,0.8283188255517095,0.6842005529515224,0.6857184146100663,0.7158959127406653,0.017747772451687793,0.3879308480049991,0.3590245780940772
53627,2.6277366686941828,4.905,0,0,1,0,0.9361163231810687,0.9154638457833808,0.1368871255102997,0.6621511034012187,0.29369663139609203,0.21826204929344983,0.5199235958996914
53628,1.9761072845369505,4.905,0,0,0,1,0.7894212749051147,0.40156082058293063,0.8400791429091854,0.944214545062091,0.3728997872235713,0.08660171698826546,0.7904615162591533
53864,2.476287543884999,5.132,0,0,1,1,0.5946880841022195,0.5906157829387929,0.5900200798250496,0.41284690219726716,0.9691057908498955,0.7218227998005001,0.7729747869872752
53864,2.2653917983430594,5.132,0,0,0,0,0.7942397483621537,0.7911045104576809,0.015068616763656895,0.6675001186079744,0.7388493359835815,0.7175169104458041,0.39106552105257775
53970,2.289978165834775,5.244,0,0,0,0,0.7857677383694539,0.21144586107118357,0.41906203856762414,0.15323028046944398,0.7062005125989279,0.22983258960807929,0.31478347508263305
54029,1.8171406109599773,5.302,0,0,0,2,0.1320857722149934,0.2729254332837281,0.9582526382243161,0.4706130877278405,0.3205915560341328,0.7234129295876156,0.8615213203443954
54079,2.3149514033776173,5.359,0,0,0,0,0.7794854185240938,0.07611569808112906,0.005666118889827043,0.371565738195468,0.014229614532998758,0.8173593593654616,0.8349562010203758
54114,2.5282404948896775,5.392,0,0,1,1,0.8686616676282538,0.8570404883884393,0.2797658121962926,0.799964550431265,0.33405738773836224,0.2583964347919565,0.5593072663628524
54177,2.3364502990648015,5.4590000000000005,0,0,0,0,0.7699957735434572,0.6277537811564948,0.7315179013864871,0.5682179459883181,0.037675049379016334,0.49814263772015654,0.7445576224006181
54247,2.350531854708632,5.525000000000001,0,0,0,0,0.7638642679592567,0.48551561192370085,0.28750833744135695,0.03902912151386184,0.42867885921197657,0.13578421007877195,0.31398454541610354
54574,2.4201239637671463,5.857000000000004,0,0,0,0,0.7385949643120254,0.8909771312589853,0.9243339172742168,0.7513175260806437,0.154853773960829,0.03966255554781328,0.3473345763995971
54605,2.2115605350068996,5.891000000000004,0,0,0,1,0.42351004949310933,0.018530333220142636,0.6438623091777389,0.6970289093483739,0.6042281249200518,0.19762007722367436,0.5234828899794985
54644,2.434132288927618,5.925000000000003,0,0,0,0,0.7334354958815053,0.16543179614874481,0.3131743044741332,0.40226006457180974,0.09963390984116616,0.22721168203757902,0.7508522917356972
54813,0.9528903399657273,1.9079999999999993,0,0,0,1,0.7184325501583266,0.5678959580459895,0.8350581477217459,0.6070163210489162,0.9125099751767446,0.47530966036212685,0.38929291493593454
54879,3.0268795813510656,6.162000000000003,0,0,2,1,0.8430533365924094,0.6850046243893856,0.8270437161823297,0.7608397660554628,0.8345499559637028,0.713568706175142,0.37799907390999943
55081,2.5223005372080474,6.362000000000004,0,0,0,0,0.6984924522651907,0.753992150542935,0.022634989698572805,0.3782415686255626,0.857603943134628,0.6201696977380009,0.3678323766451942
55214,2.5487251715318395,6.496000000000004,0,0,0,0,0.6889303797171726,0.11851952936379695,0.791509259670367,0.5247964060330613,0.05287902327231342,0.0521122948993098,0.12130771072503888
55281,2.5618352796384087,6.563000000000004,0,0,0,0,0.6846804184178228,0.05094739423557171,0.9763730042544332,0.937097781012017,0.7348519200841712,0.6793214245251289,0.4781482994535291
55481,2.6003845869409403,6.762000000000006,0,0,0,0,0.6678638316244941,0.9004878427901396,0.01328310239043895,0.621972137157838,0.5987003072577585,0.2908631526079193,0.5820123493254679
